date_of_conception_y,sex,x,f,i,d,c,fi,fd,fc,id,ic,fi_lx,fi_lx_se,fi_lx_lower,fi_lx_upper,fi_hx,fi_hx_se,fi_hx_lower,fi_hx_upper,fd_lx,fd_lx_se,fd_lx_lower,fd_lx_upper,fd_hx,fd_hx_se,fd_hx_lower,fd_hx_upper,id_lx,id_lx_se,id_lx_lower,id_lx_upper,id_hx,id_hx_se,id_hx_lower,id_hx_upper,fdid_lx,fdid_lx_se,fdid_lx_lower,fdid_lx_upper,fdid_hx,fdid_hx_se,fdid_hx_lower,fdid_hx_upper,as.integer(date_of_conception_y)
2008.0,Male,1,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,2,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,3,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,4,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,5,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,6,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,7,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,8,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,9,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,10,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,11,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,12,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,13,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,14,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,15,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,16,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,17,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,18,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,19,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,20,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,21,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,22,2151128,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,2008
2008.0,Male,23,2151128,0,0,0,1638,939,0,837,0,1.0,0.0,1.0,1.0,7.617509855560294e-4,1.8821578551790543e-5,7.248613694623284e-4,7.986406016497305e-4,1.0,0.0,1.0,1.0,4.366104614005431e-4,1.4248243578377123e-5,4.0868441714396984e-4,4.645365056571163e-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,1.0,8.259543120767914e-4,1.9599026814540022e-5,7.875409253882582e-4,8.643676987653247e-4,2008
2008.0,Male,24,2148551,801,1776,0,2191,611,0,624,0,0.9992385390362638,1.8807249382742546e-5,0.9992744961536288,0.9992008005400719,0.0010202772537079349,2.1797011795200306e-5,9.775558956187475e-4,0.0010629986117971222,0.9995634848321439,1.4242024682674499e-5,0.9995905136559897,0.9995346723413441,2.844181449466553e-4,1.1506326413192117e-05,2.618661595824368e-4,3.069701303108738e-4,NaN,NaN,NaN,NaN,1.276073619631902,0.03933484723326556,1.1989787357173165,1.3531685035464875,0.9991743866473776,1.9582848936160993e-5,0.9992118599313864,0.9991351324119209,5.747569092412302e-4,1.6355005855987565e-5,5.427016867965529e-4,6.068121316859075e-4,2008
2008.0,Male,25,2145749,2368,3011,0,2467,558,0,501,0,0.9982195585051856,2.8747369633527014e-5,0.9982749236825167,0.9981624180552632,0.001150376390378153,2.3160893701390163e-5,0.0011049818728736678,0.0011957709078826383,0.9992792312634678,1.830094774381832e-5,0.9993141982682613,0.9992424820702072,2.600828722843946e-4,1.101018584380209e-5,2.3850330456744975e-4,2.816624400013394e-4,NaN,NaN,NaN,NaN,0.23659976387249115,0.01049627094769482,0.2160274508430352,0.2571720769019471,0.9986002692540843,2.549088794660883e-5,0.9986492824593234,0.9985494788088828,4.931114564598649e-4,1.5152946830537885e-5,4.634122264123603e-4,5.228106865073695e-4,2008
2008.0,Male,26,2142724,4334,4070,0,2978,523,0,407,0,0.9970718904178034,3.684837300791976e-5,0.9971430234434489,0.9969989889880182,0.0013907861584552842,2.5485778723056142e-5,0.001340834950040137,0.0014407373668704315,0.999019369643565,2.1347999391246385e-5,0.9990602919725393,0.9989766661451854,2.441116238907332e-4,1.0674255946935012e-5,2.2319046667297808e-4,2.650327811084883e-4,NaN,NaN,NaN,NaN,0.09853528628495341,0.004878281479656149,0.0889740302783786,0.10809654229152822,0.9981079694002403,2.9629185498392018e-5,0.9981650536323001,0.9980491110432937,4.332446812227562e-4,1.4206652424768032e-5,4.054001541293322e-4,4.610892083161802e-4,2008
2008.0,Male,27,2139223,6905,5000,0,3376,428,0,346,0,0.9956861402746846,4.4698598668234186e-5,0.9957724958391309,0.9955980246202277,0.00157938934333239,2.718240312705665e-5,0.00152611281219011,0.00163266587447467,0.9987755271653347,2.3857399541558965e-5,0.998821350654806,0.9987279232864986,2.000926597316795e-4,9.671843719236586e-6,1.8113619437787586e-4,2.1904912508548312e-4,NaN,NaN,NaN,NaN,0.051396316102198455,0.0027621705573049517,0.045982561290723825,0.056810070913673086,0.9976756380838332,3.283321666875672e-5,0.9977389628502576,0.9976105419080908,3.6071455035812804e-4,1.2965616555771795e-5,3.3530240887145904e-4,3.8612669184479704e-4,2008
2008.0,Male,28,2135419,9935,5774,0,4438,490,0,296,0,0.9941148050704691,5.217160291885496e-5,0.9942155874170273,0.9940122720770228,0.002080442527657978,3.122927046561947e-5,0.0020192342822819035,0.0021416507730340527,0.9985756995056532,2.573375340298977e-5,0.9986251854102975,0.9985244336918555,2.2948949359630644e-4,1.03672784866497e-5,2.0917000114477612e-4,2.4980898604783677e-4,NaN,NaN,NaN,NaN,0.030244201491774803,0.0017577074956234978,0.026799158104996654,0.03368924487855295,0.9973158268592106,3.5276743885838154e-5,0.9973839053851155,0.9972459791756361,3.664402289831843e-4,1.3070489891041723e-5,3.4082253953644765e-4,3.9205791842992095e-4,2008
2008.0,Male,29,2130491,14077,6560,0,5381,400,0,301,0,0.99204875550132,6.058379448378873e-5,0.9921656885460878,0.9919300842498471,0.0025289024981430355,3.447467988599849e-5,0.002461333367187931,0.00259647162909814,0.9983465631662473,2.773170607195604e-5,0.9983999463902276,0.9982914004210132,1.8776777444959398e-4,9.388388681104204e-6,1.6936687076176624e-4,2.0616867813742171e-4,NaN,NaN,NaN,NaN,0.021613470721286755,0.0012457069950608988,0.019171929875677778,0.024055011566895733,0.9969504371659893,3.7594338758829195e-5,0.9970230196357903,0.9968760878195265,3.269257899443504e-4,1.2347816504632168e-5,3.0272451430756207e-4,3.511270655811387e-4,2008
2008.0,Male,30,2124710,19157,7261,0,7474,385,0,276,0,0.9895431291676003,6.939495688240764e-5,0.9896768605951772,0.9894076745999201,0.00352385438192754,4.0760615432343944e-5,0.0034439650436924583,0.0036037437201626213,0.9981591234515212,2.9267326440450303e-5,0.9982155002626613,0.9981009672506355,1.8121761764730107e-4,9.23570494938408e-6,1.6311596857466996e-4,1.9931926671993219e-4,NaN,NaN,NaN,NaN,0.014511803985488196,8.734849567275904e-4,0.012799804929264592,0.016223803041711803,0.9966245616253427,3.954556257070906e-5,0.9967009321545907,0.9965464262500296,3.083689034453111e-4,1.1994160098867412e-5,2.848607816267236e-4,3.3187702526389857e-4,2008
2008.0,Male,31,2116851,26355,7922,0,9809,415,0,233,0,0.9860622563202949,7.99830444216559e-5,0.9862159872228828,0.9859068231615049,0.004644530531431549,4.689518827312158e-5,0.004552617651368006,0.004736443411495092,0.9979782558213369,3.067930398902374e-5,0.9980373836173524,0.9979173485399269,1.9606513803576274e-4,9.624459050177392e-6,1.7720154492673447e-4,2.14928731144791e-4,NaN,NaN,NaN,NaN,0.008880080797301675,5.817477013347612e-4,0.007739876254596579,0.01002028534000677,0.9963172809800255,4.12999948350455e-5,0.9963970543107944,0.9962357447151996,3.0239649220069044e-4,1.1879255988777652e-5,2.791135782995545e-4,3.2567940610182637e-4,2008
2008.0,Male,32,2106627,35931,8570,0,13692,413,0,233,0,0.981493070925458,9.196017102654099e-5,0.9816691389825726,0.9813153278790654,0.006520680013772865,5.5725905652255907e-5,0.006411459245688566,0.006629900781857163,0.9977826062568821,3.2141415009135506e-5,0.9978445810057108,0.9977188515861537,1.96067214499669e-4,9.647836856528154e-6,1.7715780173215568e-4,2.149766272671823e-4,NaN,NaN,NaN,NaN,0.006505744879867092,4.262032630614822e-4,0.005670401834173137,0.0073410879255610476,0.9960160436756903,4.2949422108846606e-5,0.9960990132382689,0.9959313130511983,3.0155421790793263e-4,1.1864491881316159e-5,2.783002411256851e-4,3.2480819469018015e-4,2008
2008.0,Male,33,2092522,49390,9216,0,20572,427,0,226,0,0.9751138670478321,1.0630100238106091e-4,0.9753162117510906,0.974909885056351,0.009879763869225199,6.888156536040731e-5,0.009744758481920059,0.010014769256530338,0.9975869929772724,3.3545456121485876e-5,0.9976516998671181,0.9975205053200316,2.040808035717486e-4,9.876162244808847e-6,1.84723881266449e-4,2.234377258770482e-4,NaN,NaN,NaN,NaN,0.004586318160602309,3.050765438528294e-4,0.0039883791221228095,0.005184257199081809,0.9957157361161215,4.453204765196608e-5,0.995801769700191,0.9956279433344819,3.0491427963067554e-4,1.1932217687028953e-5,2.8152756270840695e-4,3.283009965529441e-4,2008
2008.0,Male,34,2071523,69736,9869,0,35006,452,0,267,0,0.9655273286635724,1.2450788531627756e-4,0.9657621581746328,0.9652909176263487,0.017042677286491854,9.108582743911016e-5,0.016864152345209167,0.01722120222777454,0.9973834253942309,3.495521754166997e-5,0.9974508737055796,0.9973141948459703,2.182207573322416e-4,1.0264240955747351e-5,1.9810321473033582e-4,2.383382999341474e-4,NaN,NaN,NaN,NaN,0.0038360691067131207,2.3476318496943205e-4,0.003375941719277119,0.004296196494149122,0.9954121744498702,4.607568444222312e-5,0.995501193862004,0.9953213977228128,3.358401456957694e-4,1.2524723826383333e-5,3.112921380797474e-4,3.6038815331179144e-4,2008
2008.0,Male,35,2036065,104475,10588,0,56346,483,0,291,0,0.9492111933046133,1.4986350379156055e-4,0.9494892589543826,0.9489316384113525,0.02806226629719128,1.1820842789924081e-4,0.027830582035839668,0.028293950558542894,0.9971657993730483,3.6415551278789345e-5,0.9972360853160304,0.9970937286746985,2.3725042961730228e-4,1.0795268264269738e-5,2.1609209261588537e-4,2.584087666187192e-4,NaN,NaN,NaN,NaN,0.002789239860250456,1.6350797732105806e-4,0.0024687701135161907,0.0031097096069847216,0.9950779312063255,4.7716574670994014e-5,0.9951701215164843,0.9949839856521031,3.6165638624902053e-4,1.299947014612148e-5,3.361778929445188e-4,3.8713487955352227e-4,2008
2008.0,Male,36,1979236,160530,11362,0,100801,573,0,272,0,0.9229427520230522,1.8204565394574799e-4,0.9232713876356246,0.9226127686236024,0.05226002943226626,1.6454660106360897e-4,0.0519375240204031,0.05258253484412941,0.9969292494195363,3.7964279186357576e-5,0.9970025420726181,0.9968541674724418,2.895475604607394e-4,1.2096022741517214e-5,2.658397915311882e-4,3.132553293902906e-4,NaN,NaN,NaN,NaN,0.0016958240333179546,1.0282439850503456e-4,0.0014942919155160926,0.0018973561511198165,0.9947181199817028,4.942095732640613e-5,0.9948136004363521,0.9946208865099666,3.949809836522279e-4,1.3587758646808134e-5,3.683494660738613e-4,4.216125012305945e-4,2008
2008.0,Male,37,1877862,261059,12207,0,218458,664,0,356,0,0.8759379722258599,2.2506340132747e-4,0.8763238049100888,0.8755510232333772,0.1235179938404406,2.637645535920949e-4,0.1230010248150018,0.1240349628658794,0.9966406327715381,3.9821909470719746e-5,0.9967175278705327,0.9965619394387589,3.5365613332410137e-4,1.3724519475368237e-5,3.267565694472611e-4,3.8055569720094165e-4,NaN,NaN,NaN,NaN,0.0013646068513996803,7.232400164150061e-5,0.0012228544129645235,0.0015063592898348372,0.9943253028178706,5.121562354645967e-5,0.9944242437583705,0.9942246112889549,4.769896900081416e-4,1.4935126099260238e-5,4.4771738074902734e-4,5.062619992672558e-4,2008
2008.0,Male,38,1658740,479161,13227,0,403014,549,0,353,0,0.7740371629350191,2.855804980192812e-4,0.7744700607814153,0.7736035608184524,0.2765611264636472,4.314581464991296e-4,0.27571548403567253,0.2774067688916219,0.9962882270142672,4.209073472987424e-5,0.996369515485619,0.9962051219193709,3.31028893878106e-4,1.4127968719745391e-5,3.033385840126966e-4,3.587192037435154e-4,NaN,NaN,NaN,NaN,7.369758311594634e-4,3.92252629312372e-5,6.600957285301244e-4,8.138559337888023e-4,0.9938511329869726,5.3299740192237966e-5,0.993954087255416,0.993746431058313,4.219981753959157e-4,1.4051001972823499e-5,3.944587175824804e-4,4.49537633209351e-4,2008
2008.0,Male,39,1255177,881822,14129,0,575409,508,0,387,0,0.585974046845039,3.3641670110372523e-4,0.5863603064226695,0.5855875653778886,0.5947548896738668,7.485898102563708e-4,0.5932876806065707,0.5962220987411629,0.9959584814021576,4.436718176662219e-5,0.9960441685051326,0.995870942084258,4.0480571317921495e-4,1.796034886403037e-5,3.696040762559406e-4,4.4000735010248933e-4,NaN,NaN,NaN,NaN,4.3896040112133397e-4,2.2313610663769315e-5,3.952265278552972e-4,4.826942743873707e-4,0.9934318180972961,5.50755055251981e-5,0.9935381872598401,0.9933237038609449,4.18899333809646e-4,1.4002260159465454e-5,3.9145540819493366e-4,4.463432594243584e-4,2008
2008.0,Male,40,679260,1456844,15024,0,394889,329,0,383,0,0.31734680118880315,3.179805760086803e-4,0.31754458931034435,0.3171490289358239,0.8195855052400763,0.0011896977954693351,0.8172537404084698,0.8219172700716829,0.995555393304979,4.781806024229571e-5,0.9956477279979126,0.9954611041737705,4.8446794302126875e-4,2.6709581516976866e-5,4.321181252058574e-4,5.368177608366801e-4,NaN,NaN,NaN,NaN,2.629316189001838e-4,1.3435178000010918e-5,2.3659915389427755e-4,2.892640839060901e-4,0.9930157573143022,5.6781204919771565e-5,0.9931254024521695,0.9929043696662233,3.333726638161431e-4,1.249366861519403e-5,3.088855232955844e-4,3.5785980433670177e-4,2008
2008.0,Male,41,284042,1851350,15736,0,169307,135,0,290,0,0.13285667815101898,2.3196109631342483e-4,0.13291708642682828,0.13279628373124056,0.8491312187011789,0.0018684285113544736,0.8454691661112363,0.8527932712911215,0.9950731954361256,5.468767671098562e-5,0.995178709804986,0.9949653777220628,4.753947977723352e-4,4.0915468502934585e-5,3.952019530960005e-4,5.5558764244867e-4,NaN,NaN,NaN,NaN,1.566547194935191e-4,9.199081848680868e-6,1.3862485037926845e-4,1.7468458860776974e-4,0.9926847681774401,5.810140027260799e-5,0.9927969459917546,0.9925708498904204,1.9904649702753328e-4,9.655173265756424e-6,1.8012270516215673e-4,2.1797028889290984e-4,2008
2008.0,Male,42,114600,2020367,16161,0,55541,86,0,294,0,0.05366569369197922,1.5408196378200793e-4,0.05368190207905185,0.053649488525975106,0.6396558773227993,0.002571624771028828,0.6346155853898318,0.6446961692557668,0.9946002552322688,6.814649784745636e-5,0.9947314822191345,0.994465768776075,7.507179831874089e-4,8.095199631794959e-5,5.920549859276087e-4,9.093809804472091e-4,NaN,NaN,NaN,NaN,1.4552870479452734e-4,8.48740639835764e-6,1.2889369393159157e-4,1.621637156574631e-4,0.9924871974145659,5.887491844048834e-5,0.9926008579513448,0.9923717976204929,1.7800454098952724e-4,9.131440245238557e-6,1.6010724698188006e-4,1.959018349971744e-4,2008
2008.0,Male,43,58973,2075614,16541,0,28942,57,0,265,0,0.027656563732588145,1.1217008511787718e-4,0.02766264449160986,0.027650483937740156,0.650352793132893,0.003615070060580002,0.6432673860125672,0.6574382002532188,0.9938538710965796,1.0540350541376831e-4,0.9940558070714107,0.9936450969107852,9.670113411768698e-4,1.2808376613219398e-4,7.159717725535185e-4,0.001218050909800221,NaN,NaN,NaN,NaN,1.2768121517826105e-4,7.843394683559712e-6,1.1230844408195107e-4,1.4305398627457102e-4,0.9923105459089372,5.955777037717824e-5,0.9924255146229284,0.9921938390238719,1.5086023127529368e-4,8.407111979463018e-6,1.3438259458155093e-4,1.6733786796903642e-4,2008
2008.0,Male,44,29974,2104291,16863,0,15228,26,0,275,0,0.01408363599364717,8.064858583280741e-5,0.014085862305051811,0.014081409951580862,0.6810375670840788,0.005189043386380341,0.6708672289325576,0.6912079052356,0.9928932675889998,1.6511069587831843e-4,0.9932074479377672,0.9925646097196581,8.677947999065452e-4,1.7018854623024354e-4,5.342313787140379e-4,0.0012013582210990523,NaN,NaN,NaN,NaN,1.3069388711422431e-4,7.881137909553736e-6,1.1524714065430571e-4,1.4614063357414292e-4,0.9921608570015361,6.013013948726108e-5,0.9922769216853227,0.9920430550667367,1.4104210434819685e-4,8.129531723699179e-6,1.2510851495857065e-4,1.5697569373782305e-4,2008
2008.0,Male,45,14720,2119244,17164,0,7853,13,0,243,0,0.006928581315884472,5.681624812052659e-5,0.0069293529017770954,0.0069278097986300545,0.7275675174873766,0.0076476963438891175,0.7125783080886553,0.7425567268860979,0.9920320136703599,2.3604806123744484e-4,0.992478054294564,0.9915596361186795,8.835423250756108e-4,2.450505266341187e-4,4.0325211848016496e-4,0.0013638325316710567,NaN,NaN,NaN,NaN,1.1467010519684444e-4,7.356090666064781e-6,1.0025243242434621e-4,1.2908777796934265e-4,0.9920209304141829,6.066014126021114e-5,0.9921380094914524,0.9919021149456543,1.1997173166072744e-4,7.498233215305003e-6,1.0527546461104767e-4,1.3466799871040722e-4,2008
2008.0,Male,46,6854,2126854,17420,0,4147,10,0,218,0,0.003232239666859964,3.8912416308608845e-5,0.0032324861876322467,0.0032319931616099783,0.8674824809120384,0.01213770423289241,0.8436930177605699,0.8912719440635068,0.9911558984408956,3.385448607789039e-4,0.9917898069583043,0.9904732813776069,0.0014600671630895022,4.617136541833642e-4,5.551250297197273e-4,0.002365009296459277,NaN,NaN,NaN,NaN,1.0250406137078024e-4,6.942451041775812e-6,8.889710736446707e-5,1.161110153770934e-4,0.9919019230840751,6.110717240509909e-5,0.9920198574130846,0.9917822530947955,1.0686194280636334e-4,7.077105039191013e-6,9.299107181474202e-5,1.2073281379798466e-4,2008
2008.0,Male,47,2697,2130783,17648,0,2691,6,0,209,0,0.0012765790455485735,2.4503870736573575e-5,0.0012766403566840151,0.0012765177369157609,1.9911209766925642,0.0036127744363629263,1.9840400689130258,1.9982018844721026,0.9897097999605324,5.684130553546314e-4,0.9907556537684176,0.9885463095706707,0.0022271714922048997,9.092383905008902e-4,4.450969934619896e-4,0.00400924599094781,NaN,NaN,NaN,NaN,9.809081942676944e-5,6.78508384883658e-6,8.479229945096534e-5,1.1138933940257355e-4,0.991795932180698,6.150248385187206e-5,0.9919146225504716,0.9916755068015141,1.0077939975320766e-4,6.873098007966149e-6,8.730837519538003e-5,1.142504243110353e-4,2008
2008.0,Male,48,0,2133265,17863,0,0,0,0,228,0,2.8399978766375213e-6,1.159416151909017e-6,2.8400043302949345e-6,2.8399914229936297e-6,NaN,NaN,NaN,NaN,0.9875079984033344,0.0010620020034020016,0.9894041405726081,0.9852750720646777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0688413525343495e-4,7.078574769896159e-6,9.301038364256458e-5,1.2075788686430531e-4,0.9916959846183028,6.187286455866509e-5,0.9918153831237672,0.991574851717025,1.0688413525343495e-4,7.078574769896159e-6,9.301038364256458e-5,1.2075788686430531e-4,2008
2008.0,Male,49,0,2133037,18091,0,0,0,0,238,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1158422405362043e-4,7.2329309408663875e-6,9.74079399068569e-5,1.2576050820038394e-4,0.9915899937149255,6.22631518251171e-5,0.9917101381790432,0.9914681155055309,1.1158422405362043e-4,7.2329309408663875e-6,9.74079399068569e-5,1.2576050820038394e-4,2008
2008.0,Male,50,0,2132799,18329,0,0,0,0,174,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.158626199880715e-5,6.185038555274955e-6,6.946380918747658e-5,9.370871481013771e-5,0.991479354087716,6.26678752068657e-5,0.9916002718441232,0.9913567032649241,8.158626199880715e-5,6.185038555274955e-6,6.946380918747658e-5,9.370871481013771e-5,2008
2008.0,Male,51,0,2132625,18503,0,0,0,0,201,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.42544857046191e-5,6.648198819293252e-6,8.122425545674261e-5,1.0728471595249558e-4,0.9913984662930334,6.296206197417946e-5,0.9915199459768514,0.9912752540390494,9.42544857046191e-5,6.648198819293252e-6,8.122425545674261e-5,1.0728471595249558e-4,2008
2008.0,Male,52,0,2132424,18704,0,0,0,0,158,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.409682767094444e-5,5.894827094747789e-6,6.254317887014789e-5,8.565047647174099e-5,0.9913050269440035,6.330013669888941e-5,0.9914271522121803,0.9911811696787591,7.409682767094444e-5,5.894827094747789e-6,6.254317887014789e-5,8.565047647174099e-5,2008
2008.0,Male,53,0,2132266,18862,0,0,0,0,148,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.941213549248849e-5,5.7056423873974225e-6,5.822928190452441e-5,8.059498908045257e-5,0.9912315771074526,6.356457993640584e-5,0.9913542072238997,0.9911072154443433,6.941213549248849e-5,5.7056423873974225e-6,5.822928190452441e-5,8.059498908045257e-5,2008
2008.0,Male,54,0,2132118,19010,0,0,0,0,155,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.270030752230082e-5,5.839429218048858e-6,6.125523656465417e-5,8.414537847994746e-5,0.9911627759947341,6.381125657237919e-5,0.9912858769378221,0.9910379439268111,7.270030752230082e-5,5.839429218048858e-6,6.125523656465417e-5,8.414537847994746e-5,2008
